flow_id,src_ip,dst_ip,flow_duration,packet_rate,byte_rate,pkt_iat_mean,pkt_iat_std,packet_len_mean,packet_in_count,tcp_flags_syn_count,flow_active_ratio,rsu_channel_occupancy,label
1643,10.0.2.188,192.168.1.154,11.9809,900.59,750012.83,0.45,6.77,1083.13,312,3,0.895,0.947,1
1644,10.0.4.59,192.168.1.87,25.456,39.43,50787.28,22.01,1.83,1248.14,0,2,0.88,0.429,0
1645,10.0.2.176,192.168.1.202,10.6734,1150.64,993600.64,0.39,8.02,960.56,193,1,0.752,0.724,1
1646,10.0.2.194,192.168.1.107,22.3651,51.34,48570.7,23.21,5.28,1042.92,1,0,0.841,0.212,0
1647,10.0.2.15,192.168.1.132,8.0321,39.74,41969.64,4.27,8.23,1200.81,3,27,0.867,0.337,2
1648,10.0.3.195,192.168.1.116,27.9708,43.97,1735982.79,14.66,3.37,1443.81,1,2,0.83,0.353,3
1649,10.0.2.133,192.168.1.22,20.5707,57.53,53768.54,23.59,8.82,1149.6,1,0,0.794,0.325,0
1650,10.0.4.175,192.168.1.2,20.6694,58.36,34853.7,31.4,7.71,1127.38,1,1,0.909,0.294,0
1651,10.0.3.164,192.168.1.242,27.3675,60.49,41849.88,24.73,4.88,1006.43,2,2,0.765,0.281,0
1652,10.0.2.233,192.168.1.225,22.1919,50.32,45842.96,3.11,3.24,927.22,3,34,0.798,0.222,2
1653,10.0.3.187,192.168.1.183,9.3799,34.55,31625.31,22.72,5.42,915.12,1,0,0.926,0.227,0
1654,10.0.2.133,192.168.1.198,3.5588,40.5,42359.14,13.19,3.15,961.2,1,0,0.782,0.218,0
1655,10.0.3.70,192.168.1.138,10.3072,47.6,49507.54,10.43,3.54,980.59,2,0,0.91,0.262,0
1656,10.0.1.231,192.168.1.169,23.7865,51.0,1495814.86,26.12,3.28,1443.75,2,2,0.897,0.225,3
1657,10.0.1.176,192.168.1.228,20.072,40.47,45991.03,14.0,3.4,1029.97,1,1,0.92,0.404,0
1658,10.0.4.179,192.168.1.214,23.3223,52.0,39571.05,21.09,1.46,1159.34,2,0,0.93,0.309,0
1659,10.0.1.165,192.168.1.71,15.8611,43.55,44275.21,30.27,3.18,668.27,1,2,0.831,0.212,0
1660,10.0.3.222,192.168.1.81,5.2112,42.63,49580.06,14.4,2.31,1091.03,1,1,0.857,0.215,0
1661,10.0.3.200,192.168.1.114,20.2347,57.98,2197426.87,14.41,4.46,1477.13,2,1,0.933,0.277,3
1662,10.0.3.80,192.168.1.244,22.4283,54.38,53386.25,1.34,3.51,1035.15,1,51,0.74,0.231,2
1663,10.0.3.103,192.168.1.72,12.6291,57.55,36732.44,22.63,4.91,1065.14,4,3,0.794,0.405,0
1664,10.0.1.140,192.168.1.191,8.4,510.28,784930.38,0.71,7.98,1159.62,280,0,0.904,0.478,1
1665,10.0.3.78,192.168.1.33,10.8279,41.59,1938889.89,9.72,5.29,1431.51,1,2,0.946,0.344,3
1666,10.0.4.67,192.168.1.7,19.1676,55.73,53389.43,19.48,5.06,1092.53,1,1,0.716,0.346,0
1667,10.0.3.45,192.168.1.31,14.5497,44.06,56408.8,4.75,3.76,775.14,4,62,0.887,0.349,2
1668,10.0.3.235,192.168.1.14,8.7095,576.58,666733.06,0.25,5.84,806.16,194,0,0.889,0.57,1
1669,10.0.1.193,192.168.1.198,23.3947,1105.55,542903.81,0.21,2.22,880.08,202,2,0.899,0.702,1
1670,10.0.2.6,192.168.1.122,26.788,51.14,48021.26,4.36,2.88,964.79,1,39,0.934,0.344,2
1671,10.0.2.199,192.168.1.100,22.7458,36.89,48245.17,11.64,6.33,920.85,1,0,0.747,0.368,0
1672,10.0.1.60,192.168.1.133,24.8336,56.72,46716.48,1.73,6.41,841.2,1,57,0.816,0.224,2
1673,10.0.2.48,192.168.1.177,12.5607,665.67,905440.03,0.82,6.13,1200.49,289,2,0.903,0.727,1
1674,10.0.4.22,192.168.1.92,19.0254,59.44,1170195.56,22.51,2.98,1476.87,2,0,0.725,0.225,3
1675,10.0.4.168,192.168.1.61,7.2594,71.32,57605.0,21.22,1.95,753.79,0,0,0.715,0.332,0
1676,10.0.4.22,192.168.1.157,11.0362,49.64,1219404.92,22.93,5.79,1472.11,1,2,0.852,0.343,3
1677,10.0.4.137,192.168.1.88,9.6474,49.5,68595.61,15.86,3.12,867.12,2,1,0.835,0.314,0
1678,10.0.4.64,192.168.1.113,18.5789,44.45,31496.22,17.17,6.43,1127.54,3,0,0.929,0.424,0
1679,10.0.2.171,192.168.1.228,18.1012,45.29,47439.65,17.59,4.58,902.09,2,1,0.812,0.437,0
1680,10.0.2.33,192.168.1.57,2.0363,820.34,511571.58,0.95,1.19,1029.28,218,0,0.926,0.794,1
1681,10.0.3.103,192.168.1.78,13.8605,53.96,36177.14,25.21,5.45,932.22,2,3,0.773,0.289,0
1682,10.0.2.69,192.168.1.158,20.4486,41.97,54320.13,31.64,6.4,847.05,2,0,0.714,0.335,0
1683,10.0.4.127,192.168.1.46,23.1742,49.55,56505.36,22.76,4.46,1174.27,4,1,0.732,0.23,0
1684,10.0.2.63,192.168.1.112,3.6934,44.99,47348.19,23.14,5.43,1060.74,0,1,0.837,0.405,0
1685,10.0.3.33,192.168.1.178,25.8803,58.53,55187.34,13.03,1.63,1091.91,3,0,0.861,0.401,0
1686,10.0.4.125,192.168.1.200,24.6762,1393.44,765690.62,0.29,4.68,986.46,165,0,0.855,0.69,1
1687,10.0.2.196,192.168.1.221,21.8794,1263.29,1092095.49,0.62,8.66,978.72,375,0,0.792,0.953,1
1688,10.0.1.220,192.168.1.228,23.6394,52.49,68600.42,14.93,3.87,1312.26,3,2,0.768,0.223,0
1689,10.0.2.174,192.168.1.112,25.654,47.78,48930.59,26.41,8.47,1073.68,1,0,0.741,0.389,0
1690,10.0.2.229,192.168.1.85,7.7934,62.37,47842.54,23.4,5.92,866.16,1,0,0.888,0.208,0
1691,10.0.3.133,192.168.1.190,13.9246,40.09,28425.16,21.2,6.31,1009.45,1,0,0.816,0.377,0
1692,10.0.2.40,192.168.1.93,8.2787,50.01,44102.42,4.73,4.57,904.22,0,35,0.72,0.431,2
1693,10.0.1.115,192.168.1.47,12.2479,562.22,664243.11,0.83,6.0,922.61,315,1,0.868,0.472,1
1694,10.0.4.15,192.168.1.123,12.9163,52.32,53776.51,21.16,2.71,971.53,3,0,0.788,0.292,0
1695,10.0.4.92,192.168.1.40,29.068,1040.32,692476.44,0.27,6.55,1175.23,188,0,0.766,0.89,1
1696,10.0.3.204,192.168.1.68,14.9953,44.14,48204.68,25.27,5.86,874.99,0,1,0.756,0.404,0
1697,10.0.1.201,192.168.1.27,8.7559,68.35,54795.31,20.1,3.86,1185.51,4,0,0.927,0.399,0
1698,10.0.1.143,192.168.1.31,4.3975,938.82,821468.11,0.29,7.39,897.22,239,0,0.722,0.755,1
1699,10.0.1.173,192.168.1.71,25.2674,1015.92,673408.77,0.17,5.11,879.9,261,0,0.801,0.448,1
1700,10.0.2.141,192.168.1.226,13.3449,62.38,44273.59,11.33,3.47,880.92,1,2,0.935,0.249,0
1701,10.0.1.75,192.168.1.227,16.6827,62.0,61097.72,16.3,5.66,931.95,2,2,0.905,0.439,0
1702,10.0.3.233,192.168.1.232,17.609,516.06,597386.72,0.87,6.07,1113.95,390,0,0.837,0.563,1
1703,10.0.4.69,192.168.1.105,9.9135,442.79,477766.26,0.18,6.08,923.01,237,2,0.727,0.904,1
1704,10.0.1.244,192.168.1.215,27.4824,41.46,49516.01,13.04,3.81,992.96,1,1,0.815,0.336,0
1705,10.0.2.166,192.168.1.13,21.111,573.78,639162.27,0.26,5.99,1062.61,186,0,0.896,0.963,1
1706,10.0.4.31,192.168.1.91,6.0673,877.04,931656.72,0.83,5.06,703.96,354,0,0.756,0.769,1
1707,10.0.2.92,192.168.1.29,28.5284,56.19,53523.92,20.59,7.1,916.56,2,1,0.889,0.228,0
1708,10.0.2.168,192.168.1.244,17.6698,56.71,51677.09,22.09,3.09,792.42,1,1,0.814,0.211,0
1709,10.0.1.169,192.168.1.201,3.3492,33.36,68594.04,17.56,5.39,794.21,2,0,0.7,0.268,0
1710,10.0.2.164,192.168.1.170,15.2972,1169.43,964416.46,0.75,4.44,1168.48,311,1,0.819,0.814,1
1711,10.0.1.53,192.168.1.135,2.891,51.36,47338.8,11.63,5.33,862.76,0,0,0.923,0.45,0
1712,10.0.3.38,192.168.1.188,23.5301,452.06,610867.87,0.14,8.01,1243.43,238,2,0.814,0.973,1
1713,10.0.1.121,192.168.1.213,24.7895,56.96,59026.21,13.64,6.01,1083.06,1,0,0.777,0.209,0
1714,10.0.4.179,192.168.1.5,9.6649,29.07,48195.61,22.74,2.76,1144.26,3,0,0.903,0.258,0
1715,10.0.1.134,192.168.1.72,25.2687,605.62,621100.97,0.21,4.61,1019.08,145,1,0.86,0.691,1
1716,10.0.4.219,192.168.1.84,13.7035,727.72,470623.42,0.18,2.13,923.67,273,0,0.788,0.617,1
1717,10.0.4.47,192.168.1.156,19.1693,48.57,48188.49,14.68,5.86,946.25,0,0,0.858,0.428,0
1718,10.0.4.234,192.168.1.64,8.988,31.83,58159.22,26.94,7.06,1014.09,0,1,0.876,0.275,0
1719,10.0.3.67,192.168.1.24,7.7,1133.54,577491.27,0.7,6.25,886.56,335,1,0.747,0.632,1
1720,10.0.1.227,192.168.1.9,7.7152,454.98,589595.15,0.75,6.04,1092.96,243,1,0.849,0.646,1
1721,10.0.1.12,192.168.1.48,29.22,51.17,48377.81,29.14,5.29,1120.85,0,1,0.892,0.442,0
1722,10.0.2.15,192.168.1.155,5.0341,1031.0,927594.99,0.41,1.15,698.48,175,0,0.863,0.555,1
1723,10.0.2.51,192.168.1.62,25.2127,52.11,54785.31,18.16,8.14,1096.05,0,1,0.901,0.327,0
1724,10.0.4.128,192.168.1.64,24.173,63.75,39577.17,4.11,4.02,886.72,1,32,0.888,0.343,2
1725,10.0.4.28,192.168.1.88,8.9737,69.42,60124.98,16.34,11.39,939.15,2,1,0.917,0.409,0
1726,10.0.4.141,192.168.1.112,8.8816,46.23,49791.16,25.18,9.1,1101.76,3,0,0.794,0.327,0
1727,10.0.2.142,192.168.1.231,27.4258,37.66,60858.17,24.93,7.18,852.0,3,2,0.811,0.286,0
1728,10.0.3.99,192.168.1.156,18.6092,46.55,1169527.04,22.27,7.24,1471.96,3,0,0.947,0.438,3
1729,10.0.3.184,192.168.1.159,14.0227,57.34,54779.78,11.87,2.04,1235.91,2,2,0.738,0.413,0
1730,10.0.2.60,192.168.1.93,13.4115,53.2,1802955.96,28.06,4.25,1469.73,1,0,0.855,0.287,3
1731,10.0.1.173,192.168.1.171,21.111,39.94,50319.09,1.55,7.45,1108.77,2,78,0.783,0.365,2
1732,10.0.4.100,192.168.1.249,9.1442,55.04,37217.43,2.29,2.03,786.6,1,55,0.795,0.384,2
1733,10.0.2.115,192.168.1.199,25.5725,45.06,48941.1,3.99,7.77,1092.78,2,69,0.713,0.297,2
1734,10.0.4.155,192.168.1.39,5.7945,57.14,71834.73,23.75,5.61,911.95,2,0,0.893,0.294,0
1735,10.0.2.112,192.168.1.79,14.6208,49.42,1097320.55,26.67,4.51,1464.87,0,0,0.737,0.305,3
1736,10.0.1.71,192.168.1.57,28.796,61.05,32662.52,1.21,4.62,1150.69,1,35,0.767,0.358,2
1737,10.0.2.168,192.168.1.186,29.7984,892.26,607284.96,0.67,5.88,1085.82,235,3,0.941,0.585,1
1738,10.0.2.244,192.168.1.223,25.692,43.03,50131.45,15.99,6.35,849.23,3,3,0.877,0.438,0
1739,10.0.3.167,192.168.1.192,7.3778,746.72,783147.01,0.45,4.76,1038.28,294,1,0.885,0.987,1
1740,10.0.1.120,192.168.1.63,3.0993,74.06,52554.25,26.94,2.37,968.45,0,0,0.88,0.303,0
1741,10.0.2.220,192.168.1.208,28.135,43.12,44834.32,16.74,4.98,999.29,1,0,0.819,0.299,0
1742,10.0.4.39,192.168.1.2,6.6631,44.5,22490.91,25.4,5.19,1010.25,0,5,0.93,0.288,0
1743,10.0.3.129,192.168.1.102,12.4953,838.77,1160209.58,0.16,7.63,700.17,216,0,0.872,0.576,1
1744,10.0.4.216,192.168.1.211,18.1639,586.57,687771.96,0.8,3.24,885.66,302,0,0.903,0.706,1
1745,10.0.4.222,192.168.1.215,2.3465,44.41,34923.19,18.17,6.86,1189.22,2,0,0.904,0.228,0
1746,10.0.3.60,192.168.1.156,20.838,1654.61,1091749.87,0.32,2.2,939.4,166,1,0.832,0.974,1
1747,10.0.3.152,192.168.1.237,1.8769,49.49,38462.68,24.16,4.93,1311.12,3,0,0.947,0.314,0
1748,10.0.1.186,192.168.1.38,27.4302,55.64,45413.22,2.83,5.78,1019.7,2,51,0.943,0.31,2
1749,10.0.1.229,192.168.1.206,17.1613,48.22,56779.91,20.65,1.66,843.49,4,1,0.823,0.229,0
1750,10.0.4.85,192.168.1.146,21.5772,41.12,44266.95,18.61,7.11,889.57,3,1,0.867,0.29,0
1751,10.0.2.122,192.168.1.231,2.4209,36.76,53688.65,16.02,5.36,1077.59,3,2,0.744,0.4,0
1752,10.0.3.191,192.168.1.81,5.1138,36.83,40637.66,3.68,4.39,1099.59,2,24,0.805,0.375,2
1753,10.0.2.119,192.168.1.94,15.9382,49.39,1846235.88,25.7,5.75,1484.8,1,0,0.725,0.392,3
1754,10.0.4.67,192.168.1.86,16.5297,49.91,1968439.14,19.5,5.79,1471.72,2,0,0.804,0.257,3
1755,10.0.1.119,192.168.1.5,8.2452,46.01,2104523.34,23.91,7.44,1489.92,3,0,0.785,0.205,3
1756,10.0.2.95,192.168.1.176,12.196,37.33,37915.49,16.33,6.64,809.62,1,0,0.775,0.405,0
1757,10.0.3.196,192.168.1.10,26.6205,31.45,37681.16,18.66,8.67,1268.48,5,0,0.891,0.295,0
1758,10.0.2.153,192.168.1.156,27.5583,57.63,58678.04,14.73,3.63,938.21,3,1,0.721,0.33,0
1759,10.0.4.37,192.168.1.18,27.4629,67.75,43073.2,22.37,4.35,1011.32,3,1,0.937,0.369,0
1760,10.0.2.170,192.168.1.207,29.6993,39.71,1015132.3,20.72,4.36,1484.14,3,1,0.932,0.298,3
1761,10.0.2.9,192.168.1.24,16.3402,43.71,46906.8,12.7,7.04,982.87,5,2,0.766,0.336,0
1762,10.0.4.221,192.168.1.138,23.5432,470.3,1141930.75,0.75,5.35,701.06,389,0,0.863,0.8,1
1763,10.0.2.161,192.168.1.146,12.4624,57.22,53071.05,20.3,2.35,946.49,1,3,0.887,0.432,0
1764,10.0.2.111,192.168.1.131,1.3072,43.83,47820.48,10.98,2.89,759.93,2,0,0.923,0.298,0
1765,10.0.3.69,192.168.1.194,10.1969,45.96,52684.62,1.01,4.06,1044.12,0,25,0.793,0.32,2
1766,10.0.4.143,192.168.1.154,20.8573,57.73,58558.54,20.3,6.06,1116.12,0,2,0.766,0.36,0
1767,10.0.4.189,192.168.1.53,3.5142,1523.35,910836.92,0.72,3.96,957.0,369,1,0.807,0.859,1
1768,10.0.4.142,192.168.1.62,6.7828,53.71,23354.61,3.36,4.01,1028.08,3,59,0.801,0.215,2
1769,10.0.4.65,192.168.1.166,15.8871,1103.05,545173.02,0.9,1.84,980.05,133,1,0.784,0.566,1
1770,10.0.4.204,192.168.1.107,3.9167,49.25,1005974.35,20.28,8.72,1472.68,2,3,0.793,0.278,3
1771,10.0.2.127,192.168.1.17,23.1244,49.2,46729.92,4.84,6.34,907.75,4,49,0.762,0.212,2
1772,10.0.4.202,192.168.1.123,14.1316,46.7,43507.11,3.42,4.85,819.17,2,33,0.734,0.217,2
1773,10.0.4.92,192.168.1.59,12.9148,68.17,55136.37,4.0,5.08,1185.57,3,42,0.71,0.347,2
1774,10.0.4.229,192.168.1.214,20.311,63.37,50799.15,19.53,4.42,873.23,1,1,0.822,0.3,0
1775,10.0.2.106,192.168.1.115,13.2505,53.74,38721.57,22.57,3.6,1169.49,5,3,0.769,0.257,0
1776,10.0.2.123,192.168.1.240,5.6239,68.63,59844.85,17.28,5.06,805.53,0,2,0.93,0.4,0
1777,10.0.4.40,192.168.1.232,8.3945,40.31,49490.97,12.83,5.89,1114.6,3,0,0.779,0.21,0
1778,10.0.1.188,192.168.1.149,3.6865,45.68,50551.55,19.61,5.46,1141.46,3,1,0.754,0.395,0
1779,10.0.4.109,192.168.1.240,6.56,55.93,48715.21,14.7,4.95,1143.02,2,0,0.752,0.398,0
1780,10.0.4.181,192.168.1.17,28.015,765.04,479395.36,0.38,0.23,1232.47,195,0,0.871,0.44,1
1781,10.0.2.114,192.168.1.187,11.439,51.61,1300883.0,26.47,4.79,1478.58,2,1,0.774,0.403,3
1782,10.0.4.18,192.168.1.106,1.5337,47.9,1156234.14,21.03,1.49,1453.62,2,4,0.71,0.329,3
1783,10.0.2.82,192.168.1.189,12.2936,42.14,64562.85,14.45,4.62,978.33,1,2,0.713,0.44,0
1784,10.0.1.161,192.168.1.214,10.3534,767.11,387179.05,0.61,5.98,804.48,249,3,0.875,0.455,1
1785,10.0.2.104,192.168.1.164,22.2554,63.17,23461.19,17.76,3.67,963.37,1,1,0.836,0.214,0
1786,10.0.4.134,192.168.1.200,21.7312,52.01,49875.69,20.67,8.47,1093.01,1,1,0.745,0.256,0
1787,10.0.4.127,192.168.1.210,27.4036,59.23,44480.38,1.02,6.52,1298.6,2,35,0.856,0.244,2
1788,10.0.1.223,192.168.1.156,1.7011,37.27,44596.61,36.34,2.81,1188.53,3,0,0.84,0.277,0
1789,10.0.3.176,192.168.1.58,25.6038,42.42,1131533.79,26.59,3.07,1491.69,2,0,0.735,0.386,3
1790,10.0.4.216,192.168.1.203,27.9346,50.45,37812.66,26.62,6.29,1248.24,3,1,0.861,0.299,0
1791,10.0.1.237,192.168.1.243,18.9792,51.55,50309.25,3.72,5.38,854.18,2,44,0.873,0.314,2
1792,10.0.1.37,192.168.1.146,29.4946,42.0,51859.81,17.8,7.6,972.33,2,1,0.706,0.254,0
1793,10.0.3.170,192.168.1.208,25.4873,482.61,477126.01,0.34,2.61,835.65,287,0,0.795,0.842,1
1794,10.0.3.143,192.168.1.57,4.7846,862.79,905687.81,0.3,3.0,831.51,159,1,0.933,0.583,1
1795,10.0.2.207,192.168.1.180,11.4953,56.56,44493.17,17.66,2.97,766.88,0,1,0.811,0.242,0
1796,10.0.2.12,192.168.1.176,25.5665,951.2,813404.22,0.87,7.69,984.76,258,0,0.771,0.508,1
1797,10.0.3.96,192.168.1.155,12.9601,51.49,68559.79,22.65,11.43,1049.81,2,1,0.714,0.366,0
1798,10.0.2.159,192.168.1.224,15.7737,52.36,63714.29,13.96,5.47,882.4,1,2,0.722,0.214,0
1799,10.0.4.47,192.168.1.249,19.8864,629.07,840011.88,0.13,2.3,1042.62,359,1,0.796,0.792,1
1800,10.0.4.140,192.168.1.101,27.9172,46.13,1550328.99,21.47,3.86,1432.81,1,2,0.886,0.247,3
1801,10.0.2.209,192.168.1.195,27.9639,37.79,996411.58,16.39,2.95,1444.8,0,2,0.705,0.381,3
1802,10.0.4.54,192.168.1.148,11.9001,1159.51,943293.64,0.26,9.62,828.98,383,1,0.772,0.86,1
1803,10.0.4.248,192.168.1.233,6.7255,42.98,53662.05,26.75,4.88,841.76,2,1,0.833,0.444,0
1804,10.0.1.118,192.168.1.125,28.6694,52.08,43919.77,24.73,4.27,869.49,1,0,0.824,0.208,0
1805,10.0.2.16,192.168.1.210,2.2546,43.85,1774204.26,18.96,2.05,1475.78,1,0,0.843,0.329,3
1806,10.0.4.207,192.168.1.232,9.276,55.42,61619.11,1.77,5.89,1107.89,3,46,0.928,0.289,2
1807,10.0.2.216,192.168.1.144,15.9808,47.58,56537.58,11.66,4.4,1023.51,2,0,0.91,0.243,0
1808,10.0.2.222,192.168.1.40,24.9886,47.88,38618.49,20.04,6.52,1118.73,1,2,0.781,0.3,0
1809,10.0.1.44,192.168.1.139,28.825,55.45,38419.48,20.91,2.0,952.83,1,1,0.806,0.281,0
1810,10.0.3.194,192.168.1.4,14.3791,45.27,37190.12,15.72,3.23,714.43,0,1,0.852,0.327,0
1811,10.0.4.151,192.168.1.169,3.0837,974.48,465813.76,0.92,3.13,898.05,224,3,0.839,0.514,1
1812,10.0.1.42,192.168.1.162,8.0947,550.14,904502.86,0.91,7.6,1073.44,210,3,0.75,0.775,1
1813,10.0.3.150,192.168.1.245,26.9128,54.04,1871126.45,25.04,3.48,1465.46,6,1,0.793,0.359,3
1814,10.0.1.249,192.168.1.189,11.7744,73.36,59303.2,1.64,3.69,893.25,0,45,0.795,0.3,2
1815,10.0.3.76,192.168.1.226,18.8044,62.28,41425.51,29.35,8.94,832.69,2,1,0.772,0.375,0
1816,10.0.3.192,192.168.1.160,20.5235,62.39,662090.18,19.64,5.64,1418.88,2,2,0.826,0.41,3
1817,10.0.2.120,192.168.1.60,29.5432,56.13,52192.53,16.99,5.34,672.21,1,2,0.795,0.267,0
1818,10.0.3.168,192.168.1.202,29.9597,35.24,765093.61,25.03,5.32,1395.46,0,1,0.788,0.422,3
1819,10.0.3.206,192.168.1.36,5.7196,61.9,58021.04,19.1,6.48,714.1,1,1,0.917,0.276,0
1820,10.0.4.103,192.168.1.140,4.4616,386.98,377436.1,0.53,2.4,831.93,105,1,0.944,0.978,1
1821,10.0.3.134,192.168.1.182,13.779,45.71,45136.17,20.78,4.46,971.24,4,0,0.834,0.287,0
1822,10.0.1.157,192.168.1.121,8.1753,43.01,48586.57,14.09,4.76,1022.2,4,3,0.908,0.438,0
1823,10.0.2.93,192.168.1.120,27.2296,1093.15,1109795.3,0.79,6.45,1046.88,191,0,0.796,0.892,1
1824,10.0.4.94,192.168.1.178,18.9961,56.8,66458.23,21.62,6.87,1087.69,1,1,0.772,0.284,0
1825,10.0.1.204,192.168.1.162,16.2687,43.35,49031.23,18.25,6.47,1183.36,2,0,0.831,0.397,0
1826,10.0.4.74,192.168.1.65,26.7419,1480.11,471900.21,0.66,2.39,897.13,135,2,0.849,0.719,1
1827,10.0.2.231,192.168.1.151,26.7253,62.46,54527.77,18.91,5.35,1060.39,3,0,0.808,0.321,0
1828,10.0.4.215,192.168.1.154,12.0353,51.37,55516.14,20.09,8.09,1003.63,2,0,0.76,0.21,0
1829,10.0.2.3,192.168.1.158,25.4677,976.62,746100.65,0.55,3.3,1106.74,131,2,0.753,0.519,1
1830,10.0.4.162,192.168.1.90,28.4435,47.23,57364.14,13.09,1.99,1115.04,2,1,0.745,0.312,0
1831,10.0.2.131,192.168.1.234,24.7261,879.01,350161.88,0.37,5.5,967.42,221,0,0.818,0.639,1
1832,10.0.1.242,192.168.1.172,23.2184,67.62,58445.53,21.14,5.85,1299.15,1,2,0.95,0.419,0
1833,10.0.1.202,192.168.1.91,4.5731,43.48,965348.5,20.64,5.99,1441.93,1,2,0.758,0.326,3
1834,10.0.2.14,192.168.1.242,7.9008,48.59,56527.68,26.37,6.69,1111.92,2,1,0.765,0.433,0
1835,10.0.4.185,192.168.1.242,5.0195,58.65,52620.58,12.88,4.52,1086.44,2,1,0.823,0.333,0
1836,10.0.1.101,192.168.1.55,4.5956,55.3,75428.96,23.18,3.31,891.72,3,1,0.802,0.231,0
1837,10.0.1.121,192.168.1.216,21.0582,705.77,647161.67,0.99,6.88,719.04,318,2,0.862,0.98,1
1838,10.0.2.111,192.168.1.99,11.6067,43.83,51909.71,15.13,3.65,744.56,5,0,0.826,0.334,0
1839,10.0.2.11,192.168.1.219,17.8828,64.4,44245.07,22.89,3.9,956.97,1,3,0.736,0.264,0
1840,10.0.2.110,192.168.1.130,17.6953,29.38,62344.35,16.49,3.15,959.19,1,3,0.879,0.274,0
1841,10.0.2.162,192.168.1.129,27.5742,1459.36,667607.25,0.74,5.78,1109.79,374,0,0.929,0.807,1
1842,10.0.4.202,192.168.1.242,29.8205,40.51,45363.72,20.43,6.98,1099.9,4,2,0.797,0.278,0
1843,10.0.2.184,192.168.1.83,2.5622,52.09,51408.45,2.9,1.73,1134.05,2,30,0.755,0.236,2
1844,10.0.2.84,192.168.1.160,9.9286,38.81,54329.59,15.47,7.16,1323.49,2,2,0.774,0.211,0
1845,10.0.4.126,192.168.1.44,18.4924,48.37,48359.47,20.16,5.39,990.15,3,0,0.881,0.339,0
1846,10.0.1.129,192.168.1.33,17.3148,43.77,58394.65,16.66,4.56,1246.56,0,2,0.787,0.308,0
1847,10.0.3.19,192.168.1.85,21.759,649.89,528121.31,0.17,6.75,929.49,341,1,0.782,0.631,1
1848,10.0.1.27,192.168.1.146,4.9681,37.09,60251.37,20.68,7.25,935.38,4,3,0.87,0.386,0
1849,10.0.1.47,192.168.1.57,20.7859,43.28,46573.58,24.92,8.59,884.68,1,2,0.739,0.335,0
1850,10.0.1.216,192.168.1.216,3.4887,1213.88,768659.34,0.22,0.87,844.17,382,1,0.875,0.871,1
1851,10.0.1.10,192.168.1.28,1.8328,54.13,42221.98,1.16,3.55,935.3,1,48,0.806,0.316,2
1852,10.0.3.129,192.168.1.80,1.5013,534.75,757582.79,0.92,3.72,873.23,358,1,0.941,0.877,1
1853,10.0.1.10,192.168.1.239,21.7655,566.06,707840.95,0.39,3.11,1092.37,281,2,0.883,0.976,1
1854,10.0.4.119,192.168.1.55,27.2411,71.83,52617.77,16.31,3.86,881.39,6,1,0.828,0.249,0
1855,10.0.3.99,192.168.1.219,22.442,42.43,49463.86,10.95,5.17,691.14,2,2,0.841,0.342,0
1856,10.0.4.46,192.168.1.242,7.7906,670.44,394094.37,0.59,6.03,834.69,291,1,0.837,0.57,1
1857,10.0.2.125,192.168.1.209,17.4314,41.23,39491.25,21.45,6.08,1018.19,4,1,0.913,0.258,0
1858,10.0.1.152,192.168.1.175,23.2248,59.33,47819.38,26.9,11.37,1066.5,1,3,0.789,0.257,0
1859,10.0.4.215,192.168.1.209,6.1885,36.35,54737.11,22.53,7.54,818.76,2,1,0.798,0.248,0
1860,10.0.4.203,192.168.1.203,9.0241,1169.18,786574.1,0.78,6.05,831.79,177,1,0.744,0.447,1
1861,10.0.1.197,192.168.1.22,6.8449,59.34,58448.41,21.92,6.07,970.51,0,0,0.815,0.381,0
1862,10.0.4.59,192.168.1.202,15.9162,40.09,1837777.19,22.12,3.91,1469.54,0,0,0.908,0.38,3
1863,10.0.3.165,192.168.1.32,2.0599,42.06,54428.97,20.93,5.56,756.67,2,1,0.888,0.4,0
1864,10.0.1.118,192.168.1.82,26.3745,58.91,1364686.1,22.93,4.94,1491.53,2,0,0.821,0.239,3
1865,10.0.4.29,192.168.1.40,4.4811,969.27,1050431.9,0.9,2.27,1308.22,188,0,0.749,0.764,1
1866,10.0.3.53,192.168.1.249,11.1172,45.44,886551.05,26.76,5.32,1459.13,2,1,0.734,0.278,3
1867,10.0.2.30,192.168.1.42,27.562,1149.37,497341.3,0.73,5.39,1193.8,338,0,0.835,0.743,1
1868,10.0.4.189,192.168.1.5,22.2581,38.94,45693.25,25.71,4.96,825.15,0,1,0.882,0.322,0
1869,10.0.1.212,192.168.1.235,29.4456,49.92,46867.01,10.6,5.08,1304.15,1,2,0.804,0.328,0
1870,10.0.2.103,192.168.1.30,2.985,52.93,30525.89,24.44,9.21,1085.99,3,0,0.858,0.302,0
1871,10.0.1.154,192.168.1.67,5.9556,23.25,38046.05,16.86,7.81,1188.63,5,0,0.777,0.283,0
1872,10.0.3.69,192.168.1.109,29.0586,1306.37,694951.61,0.61,4.41,965.58,172,1,0.843,0.605,1
1873,10.0.3.176,192.168.1.189,6.5749,565.7,363669.14,0.32,9.42,1140.55,314,1,0.847,0.451,1
1874,10.0.1.44,192.168.1.53,6.6451,39.08,64687.31,3.59,5.99,1147.4,3,78,0.711,0.374,2
1875,10.0.3.122,192.168.1.170,9.833,61.79,59886.75,21.89,5.3,940.47,2,1,0.908,0.283,0
